Status,Dossier_ID,DocumentID,DocType,DocCategory,LimitationType,Issue,rdafType,startDate,UniversalKey,LimitationLife
CLSD,81393565,81393565/115,RD,,,,,2025-08-18,81393565,
CLSD,81574578,81574578/112,TD,,,,,2025-06-04,81574578,
CLSD,81765225,81765225/045,TD,,,,,2026-04-24,81765225,
CLSD,81789057,81789057/010,TD,,,,,2026-05-04,81789057,
CLSD,81706595,81706595/020,RD,,,,,2025-12-18,81706595,
CLSD,80449881,80449881/134,RD,,,,,2024-03-04,80449881,
CLSD,70537979,70537979/123,TD,,,,,2026-05-04,70537979,
CLSD,81248438,81248438/080,TD,,,,,2023-09-01,81248438,
CLSD,81771104,81771104/033,TD,,,,,2026-04-20,81771104,
CLSD,70532217,70532217/122,RD,,,,,2020-03-21,70532217,
CLSD,81686931,81686931/077,TD,,,,,2025-12-16,81686931,
CLSD,81750114,81750114/033,TD,,,,,2026-03-05,81750114,
CLSD,81246043,81246043/054,TD,,,,,2023-08-03,81246043,
CLSD,80854526,80854526/016,RD-TD,,,,,2020-11-26,80854526,
CLSD,81760800,81760800/026,TD,,,,,2026-03-20,81760800,
CLSD,81661205,81661205/041,TD,,,,,2025-11-07,81661205,
CLSD,81750881,81750881/029,RD,,,,,2026-03-23,81750881,
CLSD,81750692,81750692/031,TD,,,,,2026-03-23,81750692,
CLSD,81665189,81665189/030,TD,,,,,2025-09-29,81665189,
CLSD,80969030,80969030/019,TD,,,,,2021-09-24,80969030,
CLSD,81750114,81750114/026,TD,,,,,2026-03-03,81750114,
CLSD,81734888,81734888/009,RD,,,,,2026-02-10,81734888,
CLSD,81781577,81781577/029,TD,,,,,2026-04-30,81781577,
CLSD,80952336,80952336/160,RD,,,,,2026-04-30,80952336,
CLSD,80414008,80414008/015,RD-TD,,,,,2018-01-30,80414008,
CLSD,81707844,81707844/005,RD,,,,,2025-12-11,81707844,
CLSD,81731272,81731272/082,TD,,,,,2026-04-25,81731272,
CLSD,80665307,80665307/035,TD,,,,,2019-11-20,80665307,
CLSD,81765579,81765579/048,RD,,,,,2026-04-28,81765579,
CLSD,81745928,81745928/019,TD,,,,,2026-03-09,81745928,
CLSD,81658906,81658906/028,RD,,,,,2025-10-15,81658906,
CLSD,80576388,80576388/076,TD,,,,,2026-04-11,80576388,
CLSD,81314322,81314322/017,TD,,,,,2023-11-28,81314322,
CLSD,81745312,81745312/011,TD,,,,,2026-02-18,81745312,
CLSD,81090278,81090278/049,TD,,,,,2025-12-05,81090278,
CLSD,81685279,81685279/090,TD,,,,,2026-01-29,81685279,
CLSD,81190800,81190800/030,RD,,,,,2026-04-01,81190800,
CLSD,81156433,81156433/007,TD,,,,,2022-12-19,81156433,
CLSD,81255589,81255589/024,TD,,,,,2023-08-09,81255589,
CLSD,81584608,81584608/008,RD,,,,,2025-05-06,81584608,
CLSD,81600915,81600915/113,TD,,,,,2025-07-25,81600915,
CLSD,81248438,81248438/115,TD,,,,,2023-09-14,81248438,
CLSD,80754129,80754129/046,RD,,,,,2026-01-22,80754129,
CLSD,81757301,81757301/009,RD,,,,,2026-03-16,81757301,
CLSD,80799316,80799316/026,RD-TD,,,,,2026-01-14,80799316,
CLSD,80511710,80511710/013,RD,,,,,2018-09-13,80511710,
CLSD,81721096,81721096/013,TD,,,,,2026-01-12,81721096,
CLSD,81787074,81787074/009,RD,,,,,2026-05-04,81787074,
CLSD,80425250,80425250/007,RD,,,,,2018-02-22,80425250,
CLSD,81350450,81350450/069,RD,,,,,2025-07-30,81350450,
CLSD,81615759,81615759/227,TD,,,,,2025-12-29,81615759,
CLSD,81190256,81190256/067,TD,,,,,2023-06-13,81190256,
CLSD,81770606,81770606/075,RD,,,,,2026-05-03,81770606,
CLSD,81770366,81770366/032,RD,,,,,2026-04-23,81770366,
CLSD,81785389,81785389/008,TD,,,,,2026-04-29,81785389,
CLSD,80086061,80086061/007,RD,,,,,2015-11-10,80086061,
CLSD,81116674,81116674/021,TD,,,,,2022-09-28,81116674,
CLSD,81692663,81692663/033,TD,,,,,2025-12-11,81692663,
CLSD,80975162,80975162/071,TD,,,,,2022-04-22,80975162,
CLSD,80954277,80954277/052,TD,,,,,2021-09-22,80954277,
CLSD,81786834,81786834/007,RD,,,,,2026-04-29,81786834,
CLSD,81637197,81637197/120,RD,,,,,2025-10-28,81637197,
CLSD,81328228,81328228/011,TD,,,,,2024-06-25,81328228,
CLSD,80414500,80414500/009,TD,,,,,2018-01-31,80414500,
CLSD,81786362,81786362/014,TD,,,,,2026-05-04,81786362,
CLSD,81399676,81399676/016,TD,,,,,2026-04-01,81399676,
CLSD,81785215,81785215/012,RD,,,,,2026-04-28,81785215,
CLSD,81678328,81678328/060,TD,,,,,2025-11-18,81678328,
CLSD,81399591,81399591/017,TD,,,,,2026-04-01,81399591,
CLSD,81713909,81713909/013,RD,,,,,2025-12-23,81713909,
CLSD,70519646,70519646/138,TD,,,,,2026-04-08,70519646,
CLSD,80832161,80832161/007,TD,,,,,2020-09-24,80832161,
CLSD,81358070,81358070/030,TD,,,,,2024-04-16,81358070,
CLSD,81696489,81696489/139,TD,,,,,2025-12-19,81696489,
CLSD,81692970,81692970/012,RD,,,,,2025-11-19,81692970,
CLSD,80021732,80021732/012,TD,,,,,2015-01-21,80021732,
CLSD,81681381,81681381/052,RD,,,,,2026-02-13,81681381,
CLSD,80174006,80174006/128,RD,,,,,2024-05-02,80174006,
CLSD,81386795,81386795/057,RD,,,,,2026-04-06,81386795,
CLSD,81668269,81668269/042,TD,,,,,2025-10-22,81668269,
CLSD,81775726,81775726/023,RD-TD,,,,,2026-04-21,81775726,
CLSD,81784257,81784257/007,RD,,,,,2026-04-24,81784257,
CLSD,81248441,81248441/051,TD,,,,,2023-08-15,81248441,
CLSD,80189668,80189668/081,RD-TD,,,,,2026-04-29,80189668,
CLSD,81749425,81749425/008,RD,,,,,2026-02-27,81749425,
CLSD,81248438,81248438/120,TD,,,,,2023-09-19,81248438,
CLSD,81258460,81258460/024,TD,,,,,2023-09-19,81258460,
CLSD,80736721,80736721/018,RD,,,,,2020-01-21,80736721,
CLSD,81358069,81358069/058,TD,,,,,2024-05-15,81358069,
CLSD,81791566,81791566/009,RD,,,,,2026-05-06,81791566,
CLSD,81358077,81358077/075,RD,,,,,2026-02-27,81358077,
CLSD,80972130,80972130/167,RD,,,,,2022-10-20,80972130,
CLSD,81702133,81702133/031,RD,,,,,2026-03-30,81702133,
CLSD,81442435,81442435/283,TD,,,,,2025-06-20,81442435,
CLSD,81493135,81493135/018,RD-TD,,,,,2024-11-12,81493135,
CLSD,81212034,81212034/040,TD,,,,,2026-04-21,81212034,
CLSD,81130464,81130464/205,TD,,,,,2025-10-22,81130464,
