DossierID,RDAF,Instructions
70595904,RDAF Delivered,Instruction Not Delivered
81163590,RDAF Delivered,Instruction Not Delivered
80478749,RDAF Delivered,Instruction Delivered
80485708,RDAF Delivered,Instruction Delivered
81400679,RDAF Delivered,Instruction Delivered
81411757,RDAF Delivered,Instruction Not Delivered
70537880,RDAF Delivered,Instruction Not Delivered
80316277,RDAF Delivered,Instruction Delivered
81356792,RDAF Delivered,Instruction Not Delivered
70558972,RDAF Delivered,Instruction Not Delivered
81414136,RDAF Delivered,Instruction Delivered
81412540,RDAF Delivered,Instruction Delivered
80002552,RDAF Delivered,Instruction Not Delivered
70579127,RDAF Delivered,Instruction Not Delivered
81386134,RDAF Delivered,Instruction Not Delivered
81408018,RDAF Delivered,Instruction Not Delivered
81170541,RDAF Delivered,Instruction Not Delivered
81321390,RDAF Delivered,Instruction Not Delivered
81113644,RDAF Delivered,Instruction Delivered
81391475,RDAF Delivered,Instruction Not Delivered
81401505,RDAF Delivered,Instruction Not Delivered
81312413,RDAF Delivered,Instruction Delivered
81401349,RDAF Delivered,Instruction Not Delivered
81351634,RDAF Delivered,Instruction Not Delivered
81272968,RDAF Delivered,Instruction Not Delivered
81008095,RDAF Delivered,Instruction Not Delivered
81340942,RDAF Delivered,Instruction Not Delivered
81298139,RDAF Delivered,Instruction Delivered
81226272,RDAF Delivered,Instruction Delivered
81407252,RDAF Delivered,Instruction Not Delivered
81365424,RDAF Delivered,Instruction Delivered
81391918,RDAF Delivered,Instruction Not Delivered
81411041,RDAF Delivered,Instruction Not Delivered
81354287,RDAF Delivered,Instruction Not Delivered
80325588,RDAF Delivered,Instruction Delivered
81361105,RDAF Delivered,Instruction Delivered
81170557,RDAF Delivered,Instruction Not Delivered
70390355,RDAF Delivered,Instruction Not Delivered
81415287,RDAF Delivered,Instruction Not Delivered
81401808,RDAF Delivered,Instruction Not Delivered
81374210,RDAF Delivered,Instruction Not Delivered
81411257,RDAF Not Delivered,Instruction Not Delivered
81408178,RDAF Delivered,Instruction Delivered
81403533,RDAF Delivered,Instruction Not Delivered
81379375,RDAF Delivered,Instruction Not Delivered
81159097,RDAF Delivered,Instruction Not Delivered
81258584,RDAF Delivered,Instruction Not Delivered
81404252,RDAF Not Delivered,Instruction Not Delivered
81380901,RDAF Delivered,Instruction Not Delivered
81402555,RDAF Delivered,Instruction Not Delivered
81400670,RDAF Not Delivered,Instruction Not Delivered
81375279,RDAF Delivered,Instruction Not Delivered
81238402,RDAF Delivered,Instruction Not Delivered
80482675,RDAF Delivered,Instruction Delivered
80019531,RDAF Delivered,Instruction Not Delivered
80477811,RDAF Delivered,Instruction Delivered
81408046,RDAF Delivered,Instruction Delivered
81339669,RDAF Delivered,Instruction Delivered
81399212,RDAF Delivered,Instruction Delivered
81410305,RDAF Delivered,Instruction Not Delivered
81260769,RDAF Delivered,Instruction Delivered
80518169,RDAF Delivered,Instruction Delivered
81155387,RDAF Delivered,Instruction Not Delivered
70586469,RDAF Delivered,Instruction Not Delivered
81103691,RDAF Delivered,Instruction Delivered
81383774,RDAF Delivered,Instruction Not Delivered
81373689,RDAF Not Delivered,Instruction Not Delivered
81363398,RDAF Delivered,Instruction Delivered
81331074,RDAF Not Delivered,Instruction Not Delivered
81285096,RDAF Delivered,Instruction Not Delivered
81400377,RDAF Delivered,Instruction Delivered
81373757,RDAF Delivered,Instruction Delivered
81412968,RDAF Delivered,Instruction Not Delivered
81168911,RDAF Delivered,Instruction Delivered
80956921,RDAF Delivered,Instruction Delivered
80417116,RDAF Delivered,Instruction Not Delivered
81410788,RDAF Delivered,Instruction Not Delivered
81305014,RDAF Delivered,Instruction Delivered
81378660,RDAF Delivered,Instruction Not Delivered
70509603,RDAF Delivered,Instruction Not Delivered
81336313,RDAF Delivered,Instruction Not Delivered
81416276,RDAF Delivered,Instruction Not Delivered
81373834,RDAF Delivered,Instruction Not Delivered
81335621,RDAF Delivered,Instruction Delivered
81389241,RDAF Not Delivered,Instruction Not Delivered
81377046,RDAF Delivered,Instruction Not Delivered
81399773,RDAF Delivered,Instruction Not Delivered
81328860,RDAF Delivered,Instruction Not Delivered
81273105,RDAF Delivered,Instruction Not Delivered
81278240,RDAF Delivered,Instruction Delivered
81196077,RDAF Delivered,Instruction Not Delivered
81376127,RDAF Delivered,Instruction Not Delivered
81411584,RDAF Delivered,Instruction Not Delivered
81408866,RDAF Delivered,Instruction Not Delivered
81337643,RDAF Delivered,Instruction Not Delivered
81328296,RDAF Delivered,Instruction Not Delivered
81400252,RDAF Not Delivered,Instruction Not Delivered
81219772,RDAF Delivered,Instruction Delivered
80456186,RDAF Delivered,Instruction Delivered
80511710,RDAF Delivered,Instruction Delivered
81375810,RDAF Delivered,Instruction Not Delivered
81357382,RDAF Delivered,Instruction Not Delivered
81411692,RDAF Delivered,Instruction Not Delivered
81415707,RDAF Delivered,Instruction Not Delivered
81352336,RDAF Delivered,Instruction Delivered
81376104,RDAF Delivered,Instruction Not Delivered
81414096,RDAF Delivered,Instruction Delivered
81405802,RDAF Delivered,Instruction Not Delivered
81414748,RDAF Delivered,Instruction Delivered
81401565,RDAF Delivered,Instruction Not Delivered
81407379,RDAF Delivered,Instruction Not Delivered
81130142,RDAF Delivered,Instruction Not Delivered
81406181,RDAF Delivered,Instruction Not Delivered
81401948,RDAF Delivered,Instruction Not Delivered
80397930,RDAF Not Delivered,Instruction Not Delivered
81409817,RDAF Delivered,Instruction Not Delivered
81384855,RDAF Delivered,Instruction Not Delivered
81390647,RDAF Delivered,Instruction Delivered
81343187,RDAF Delivered,Instruction Delivered
81414759,RDAF Delivered,Instruction Not Delivered
81360330,RDAF Delivered,Instruction Delivered
81345600,RDAF Delivered,Instruction Delivered
81398874,RDAF Delivered,Instruction Not Delivered
81350381,RDAF Delivered,Instruction Delivered
81336539,RDAF Delivered,Instruction Not Delivered
81407216,RDAF Delivered,Instruction Not Delivered
81378232,RDAF Delivered,Instruction Not Delivered
81404552,RDAF Delivered,Instruction Not Delivered
81409009,RDAF Delivered,Instruction Not Delivered
81415577,RDAF Delivered,Instruction Not Delivered
81390413,RDAF Delivered,Instruction Delivered
81408523,RDAF Delivered,Instruction Not Delivered
81351595,RDAF Delivered,Instruction Not Delivered
81232191,RDAF Delivered,Instruction Not Delivered
81144671,RDAF Delivered,Instruction Not Delivered
81035895,RDAF Delivered,Instruction Not Delivered
81037351,RDAF Delivered,Instruction Not Delivered
81411498,RDAF Delivered,Instruction Not Delivered
81403340,RDAF Delivered,Instruction Not Delivered
81409000,RDAF Not Delivered,Instruction Not Delivered
81364979,RDAF Delivered,Instruction Not Delivered
81405629,RDAF Delivered,Instruction Delivered
81412255,RDAF Delivered,Instruction Not Delivered
81258569,RDAF Delivered,Instruction Delivered
81392714,RDAF Delivered,Instruction Delivered
81409526,RDAF Delivered,Instruction Not Delivered
81389772,RDAF Delivered,Instruction Delivered
81032918,RDAF Delivered,Instruction Not Delivered
81022607,RDAF Delivered,Instruction Delivered
81415495,RDAF Delivered,Instruction Delivered
81388329,RDAF Delivered,Instruction Not Delivered
81321800,RDAF Delivered,Instruction Not Delivered
81328833,RDAF Delivered,Instruction Not Delivered
81327134,RDAF Delivered,Instruction Delivered
81372825,RDAF Delivered,Instruction Delivered
81396665,RDAF Delivered,Instruction Not Delivered
81393374,RDAF Delivered,Instruction Not Delivered
81399044,RDAF Not Delivered,Instruction Not Delivered
81404586,RDAF Delivered,Instruction Not Delivered
81414980,RDAF Delivered,Instruction Not Delivered
80787168,RDAF Delivered,Instruction Delivered
81413408,RDAF Delivered,Instruction Not Delivered
80911061,RDAF Delivered,Instruction Delivered
81408233,RDAF Delivered,Instruction Not Delivered
81338491,RDAF Delivered,Instruction Delivered
81324584,RDAF Delivered,Instruction Not Delivered
81363254,RDAF Delivered,Instruction Delivered
81303322,RDAF Delivered,Instruction Delivered
81341689,RDAF Delivered,Instruction Not Delivered
81381913,RDAF Delivered,Instruction Not Delivered
81383454,RDAF Delivered,Instruction Not Delivered
81158978,RDAF Delivered,Instruction Delivered
81398402,RDAF Delivered,Instruction Not Delivered
81330239,RDAF Delivered,Instruction Delivered
81406085,RDAF Delivered,Instruction Not Delivered
81234538,RDAF Delivered,Instruction Delivered
80313194,RDAF Delivered,Instruction Delivered
81399300,RDAF Not Delivered,Instruction Not Delivered
81358434,RDAF Delivered,Instruction Not Delivered
81399988,RDAF Delivered,Instruction Not Delivered
81412872,RDAF Delivered,Instruction Not Delivered
81250656,RDAF Delivered,Instruction Delivered
80372250,RDAF Delivered,Instruction Delivered
81398624,RDAF Delivered,Instruction Not Delivered
81375107,RDAF Delivered,Instruction Not Delivered
81350169,RDAF Delivered,Instruction Not Delivered
81381759,RDAF Delivered,Instruction Not Delivered
81304860,RDAF Delivered,Instruction Delivered
81391819,RDAF Delivered,Instruction Delivered
81411213,RDAF Delivered,Instruction Not Delivered
81023517,RDAF Not Delivered,Instruction Not Delivered
81387665,RDAF Not Delivered,Instruction Not Delivered
80516045,RDAF Delivered,Instruction Not Delivered
81085330,RDAF Delivered,Instruction Not Delivered
81357901,RDAF Delivered,Instruction Not Delivered
81405164,RDAF Delivered,Instruction Delivered
81392997,RDAF Delivered,Instruction Delivered
81414334,RDAF Delivered,Instruction Not Delivered
81393611,RDAF Delivered,Instruction Not Delivered
81189100,RDAF Delivered,Instruction Delivered
80101889,RDAF Delivered,Instruction Delivered
81415019,RDAF Delivered,Instruction Not Delivered
81400828,RDAF Delivered,Instruction Not Delivered
81388386,RDAF Delivered,Instruction Not Delivered
81323948,RDAF Delivered,Instruction Not Delivered
80554855,RDAF Delivered,Instruction Delivered
81406798,RDAF Delivered,Instruction Not Delivered
70503564,RDAF Delivered,Instruction Not Delivered
81195470,RDAF Delivered,Instruction Delivered
81396992,RDAF Not Delivered,Instruction Not Delivered
81372758,RDAF Delivered,Instruction Not Delivered
81408903,RDAF Delivered,Instruction Not Delivered
81384514,RDAF Delivered,Instruction Delivered
81398452,RDAF Delivered,Instruction Not Delivered
70563569,RDAF Delivered,Instruction Delivered
80502490,RDAF Not Delivered,Instruction Not Delivered
81403239,RDAF Delivered,Instruction Not Delivered
81392806,RDAF Delivered,Instruction Not Delivered
81399498,RDAF Delivered,Instruction Not Delivered
81412918,RDAF Not Delivered,Instruction Not Delivered
81375811,RDAF Delivered,Instruction Not Delivered
80051948,RDAF Delivered,Instruction Delivered
80111740,RDAF Delivered,Instruction Not Delivered
81036248,RDAF Delivered,Instruction Not Delivered
81292142,RDAF Delivered,Instruction Delivered
81309442,RDAF Delivered,Instruction Delivered
81397903,RDAF Delivered,Instruction Not Delivered
81360613,RDAF Delivered,Instruction Delivered
81410334,RDAF Not Delivered,Instruction Not Delivered
70532217,RDAF Delivered,Instruction Delivered
81278322,RDAF Delivered,Instruction Delivered
81410953,RDAF Delivered,Instruction Delivered
81400422,RDAF Delivered,Instruction Delivered
81328292,RDAF Delivered,Instruction Not Delivered
80689840,RDAF Delivered,Instruction Delivered
80035625,RDAF Delivered,Instruction Delivered
81389979,RDAF Delivered,Instruction Not Delivered
81358298,RDAF Delivered,Instruction Not Delivered
81337304,RDAF Delivered,Instruction Delivered
81399623,RDAF Delivered,Instruction Not Delivered
81372765,RDAF Delivered,Instruction Delivered
81370375,RDAF Delivered,Instruction Not Delivered
81331849,RDAF Delivered,Instruction Delivered
81338374,RDAF Delivered,Instruction Delivered
81255589,RDAF Delivered,Instruction Delivered
81409082,RDAF Not Delivered,Instruction Not Delivered
81408212,RDAF Delivered,Instruction Not Delivered
81323388,RDAF Delivered,Instruction Delivered
81416702,RDAF Delivered,Instruction Not Delivered
81192921,RDAF Not Delivered,Instruction Not Delivered
80095207,RDAF Delivered,Instruction Not Delivered
81378169,RDAF Delivered,Instruction Delivered
70519646,RDAF Delivered,Instruction Delivered
81407479,RDAF Delivered,Instruction Not Delivered
81349363,RDAF Delivered,Instruction Delivered
81366961,RDAF Delivered,Instruction Not Delivered
81356689,RDAF Delivered,Instruction Delivered
81365686,RDAF Delivered,Instruction Delivered
81409228,RDAF Delivered,Instruction Not Delivered
80979816,RDAF Delivered,Instruction Delivered
81371135,RDAF Delivered,Instruction Not Delivered
80041034,RDAF Delivered,Instruction Not Delivered
81360427,RDAF Delivered,Instruction Delivered
81386800,RDAF Delivered,Instruction Delivered
81305693,RDAF Delivered,Instruction Not Delivered
80229957,RDAF Delivered,Instruction Delivered
81320031,RDAF Delivered,Instruction Delivered
81385074,RDAF Delivered,Instruction Not Delivered
81308765,RDAF Delivered,Instruction Delivered
81348527,RDAF Delivered,Instruction Not Delivered
81400299,RDAF Delivered,Instruction Not Delivered
81407047,RDAF Delivered,Instruction Not Delivered
70539359,RDAF Delivered,Instruction Not Delivered
81385369,RDAF Delivered,Instruction Delivered
81330138,RDAF Delivered,Instruction Not Delivered
81402324,RDAF Delivered,Instruction Not Delivered
80430104,RDAF Delivered,Instruction Delivered
81206330,RDAF Delivered,Instruction Not Delivered
70506689,RDAF Delivered,Instruction Not Delivered
81375340,RDAF Delivered,Instruction Delivered
81349113,RDAF Delivered,Instruction Not Delivered
80609759,RDAF Delivered,Instruction Delivered
80036838,RDAF Delivered,Instruction Not Delivered
81387813,RDAF Delivered,Instruction Delivered
81416449,RDAF Delivered,Instruction Delivered
81413039,RDAF Delivered,Instruction Not Delivered
70538755,RDAF Delivered,Instruction Delivered
81386755,RDAF Delivered,Instruction Delivered
81386015,RDAF Delivered,Instruction Not Delivered
81364896,RDAF Delivered,Instruction Delivered
81390775,RDAF Delivered,Instruction Not Delivered
81414049,RDAF Delivered,Instruction Not Delivered
81299257,RDAF Delivered,Instruction Delivered
81396292,RDAF Delivered,Instruction Not Delivered
81411571,RDAF Delivered,Instruction Not Delivered
81393724,RDAF Not Delivered,Instruction Not Delivered
80926944,RDAF Delivered,Instruction Delivered
80903669,RDAF Delivered,Instruction Delivered
81153123,RDAF Delivered,Instruction Delivered
81357558,RDAF Delivered,Instruction Delivered
81365701,RDAF Delivered,Instruction Delivered
81414829,RDAF Delivered,Instruction Not Delivered
81416553,RDAF Delivered,Instruction Not Delivered
81367254,RDAF Delivered,Instruction Delivered
81405107,RDAF Not Delivered,Instruction Not Delivered
81394859,RDAF Delivered,Instruction Not Delivered
70567399,RDAF Delivered,Instruction Not Delivered
